rct_id	source	domain	signalling_answers_json	model_judgement	algorithmic_judgement	cochrane_judgement	model_self_conformant	cochrane_match	direction	has_evidence_quotes
RCT028	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT028	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT029	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT029	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT029	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT029	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT029	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT030	gpt_oss_20b_fulltext_pass1	d1				high			indeterminate	0
RCT030	gpt_oss_20b_fulltext_pass1	d2				low			indeterminate	0
RCT030	gpt_oss_20b_fulltext_pass1	d3				high			indeterminate	0
RCT030	gpt_oss_20b_fulltext_pass1	d4				low			indeterminate	0
RCT030	gpt_oss_20b_fulltext_pass1	d5				some_concerns			indeterminate	0
RCT031	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""N"", ""1.3"": ""N""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT031	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""Y"", ""2.5"": ""N"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT031	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""Y/PY"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	some_concerns	high	0	0	cochrane_more_strict	1
RCT031	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""Y"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT031	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT032	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT032	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT032	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT032	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT032	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT033	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT033	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT033	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT033	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT033	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT034	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT034	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""Y"", ""2.5"": ""Y"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT034	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT034	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""Y"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT034	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT035	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""Y"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT035	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT035	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""PN"", ""3.2"": ""Y"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT035	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT035	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""N"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT036	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	low	some_concerns	low	0	0	cochrane_more_lenient	1
RCT036	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""Y"", ""2.5"": ""N"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT036	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT036	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N""}"	low	low	low	1	1	match	1
RCT036	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT037	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT037	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT037	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT037	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""NI"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	some_concerns	1	0	cochrane_more_lenient	1
RCT037	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT038	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT038	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""N"", ""2.7"": ""PY""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT038	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT038	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT038	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT040	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT040	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""N"", ""2.5"": ""N"", ""2.6"": ""N"", ""2.7"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT040	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT040	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT040	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT041	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT041	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
RCT041	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT041	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT041	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT042	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT042	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT042	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""NI"", ""3.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT042	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N""}"	low	low	low	1	1	match	1
RCT042	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT044	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT044	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT044	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT044	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT044	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT045	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT045	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT045	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""Y/PY"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	some_concerns	low	0	0	cochrane_more_lenient	1
RCT045	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""Y"", ""4.4"": ""N"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT045	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT046	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT046	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""Y"", ""2.5"": ""N"", ""2.6"": ""N"", ""2.7"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT046	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT046	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT046	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	high	1	0	cochrane_more_strict	1
RCT047	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT047	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT047	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT047	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""Y"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	some_concerns	1	0	cochrane_more_lenient	1
RCT047	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT048	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""Y"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT048	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
RCT048	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT048	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT048	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT050	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT050	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""Y"", ""2.5"": ""N"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	high	high	some_concerns	1	0	cochrane_more_lenient	1
RCT050	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""N"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT050	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	some_concerns	1	0	cochrane_more_lenient	1
RCT050	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT051	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT051	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT051	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT051	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT051	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT052	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT052	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT052	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT052	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	high	1	1	match	1
RCT052	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT053	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT053	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
RCT053	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT053	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT053	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT054	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT054	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
RCT054	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT054	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT054	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT055	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""Y"", ""1.3"": ""PN""}"	low	low	low	1	1	match	1
RCT055	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
RCT055	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""Y"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT055	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT055	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT056	gpt_oss_20b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT056	gpt_oss_20b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT056	gpt_oss_20b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT056	gpt_oss_20b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""N"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT056	gpt_oss_20b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
